Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3620885024
71.891891,7.4,32.98,2231,45,6,0,532,1,0,
71.471474,8,33.01,1983,45,5,0,571.77,1,0,
71.411415,6.6,33.01,1938,45,6,0,471.32,1,0,
71.441444,8.6,33.03,1983,46,5,0,614.4,1,0,
71.381386,6.4,33.09,1929,45,5,0,456.84,1,0,
71.411415,10,33.09,1705,46,5,0,714.11,1,0,
71.471474,6.4,33.09,1232,45,5,0,457.42,1,0,
71.231232,11.6,33.09,1329,46,6,0,826.28,1,0,
71.471474,7.6,33.14,750,45,5,0,543.18,1,0,
71.201202,9,33.14,2246,46,6,0,640.81,1,0,
71.471474,8,33.22,1986,45,5,0,571.77,1,0,
71.351357,7.6,33.22,2108,46,6,0,542.27,1,0,
71.531532,8.2,33.25,1982,45,5,0,586.56,1,0,
71.381386,6.8,33.28,1929,46,5,0,485.39,1,0,
71.95195,8.8,33.28,1954,45,5,0,633.18,1,0,
71.351357,6.2,33.28,1915,46,5,0,442.38,1,0,
71.501503,10,33.33,1238,45,5,0,715.02,1,0,
71.501503,6.6,33.36,743,46,5,0,471.91,1,0,
71.231232,10.2,33.39,2135,45,6,0,726.56,1,0,
71.441444,7.6,33.39,920,46,5,0,542.95,1,0,
71.501503,7,33.41,2225,45,6,0,500.51,1,0,
71.501503,8,33.44,1983,46,5,0,572.01,1,0,
71.441444,6.6,33.47,1947,45,6,0,471.51,1,0,
71.441444,8,33.52,1980,46,5,0,571.53,1,0,
71.351357,6.2,33.52,1911,45,5,0,442.38,1,0,
71.471474,9.8,33.55,1308,46,5,0,700.42,1,0,
71.471474,6.4,33.55,735,45,5,0,457.42,1,0,
71.201202,12.2,33.61,1257,46,6,0,868.65,1,0,
71.441444,7.4,33.63,738,45,5,0,528.67,1,0,
71.231232,9.4,33.63,2204,46,6,0,669.57,1,0,
71.501503,7.8,33.69,1164,45,5,0,557.71,1,0,
71.711716,7,33.69,2215,46,6,0,501.98,1,0,
71.441444,7.2,33.72,1984,45,5,0,514.38,1,0,
71.381386,7.2,33.72,1927,46,5,0,513.95,1,0,
72.012016,8.6,33.72,1953,45,5,0,619.3,1,0,
71.651657,6,33.77,1892,46,5,0,429.91,1,0,
71.441444,10.4,33.82,1472,45,5,0,742.99,1,0,
71.471474,6.4,33.82,742,46,5,0,457.42,1,0,
71.201202,11.6,33.82,1521,45,6,0,825.93,1,0,
71.471474,7.8,33.88,766,46,5,0,557.48,1,0,
71.981987,8,33.88,2149,45,7,0,575.86,1,0,
71.381386,8,33.93,1976,46,5,0,571.05,1,0,
71.441444,6,33.93,743,45,5,0,428.65,1,0,
71.381386,8.6,33.96,2131,46,5,0,613.88,1,0,
71.471474,6.2,33.99,1981,45,5,0,443.12,1,0,
71.861862,8.2,33.99,2142,45,5,0,589.27,1,0,
71.501503,6.4,34.02,1983,45,5,0,457.61,1,0,
71.171173,10.2,34.02,2125,46,6,0,725.95,1,0,
71.351357,6.2,34.07,2136,46,5,0,442.38,1,0,
71.351357,7.4,34.07,1942,45,6,0,528,1,0,
71.831833,6.6,34.1,2164,45,5,0,474.09,1,0,
71.261261,6.6,34.13,1929,45,6,0,470.32,1,0,
71.501503,9,34.15,1336,46,5,0,643.51,1,0,
71.471474,6,34.21,1685,45,5,0,428.83,1,0,
71.381386,11.2,34.21,2120,46,5,0,799.47,1,0,
71.411415,6.8,34.24,2141,45,5,0,485.6,1,0,
71.381386,8.8,34.24,1855,46,6,0,628.16,1,0,
71.411415,6.6,34.26,2168,45,5,0,471.32,1,0,
71.351357,8.8,34.29,1869,46,6,0,627.89,1,0,
71.411415,6.2,34.29,2128,45,5,0,442.75,1,0,
71.351357,7.2,34.29,1937,46,6,0,513.73,1,0,
71.531532,11.2,34.35,833,45,5,0,801.15,1,0,
71.891891,6,34.37,1852,46,6,0,431.35,1,0,
71.381386,10.8,34.4,1212,45,5,0,770.92,1,0,
71.471474,5.8,34.4,1157,46,5,0,414.53,1,0,
71.351357,10.4,34.46,2183,45,6,0,742.05,1,0,
71.471474,6.2,34.48,872,46,5,0,443.12,1,0,
71.351357,7.8,34.48,1941,45,6,0,556.54,1,0,
71.531532,6.6,34.48,1985,46,5,0,472.11,1,0,
71.29129,9.6,34.54,1971,45,6,0,684.4,1,0,
71.441444,7,34.57,1987,46,5,0,500.09,1,0,
71.921921,7.2,34.57,1907,45,6,0,517.84,1,0,
